"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ESP","PPI","DOMESTIC","AGRWTH","M","1995-07",7.377746,
"ESP","PPI","DOMESTIC","AGRWTH","M","1995-08",7.228159,
"ESP","PPI","DOMESTIC","AGRWTH","M","1995-09",7.198124,
"ESP","PPI","DOMESTIC","AGRWTH","M","1995-10",6.381689,
"ESP","PPI","DOMESTIC","AGRWTH","M","1995-11",5.426464,
"ESP","PPI","DOMESTIC","AGRWTH","M","1995-12",4.755399,
"ESP","PPI","DOMESTIC","AGRWTH","M","1996-01",4.046199,
"ESP","PPI","DOMESTIC","AGRWTH","M","1996-02",2.995244,
"ESP","PPI","DOMESTIC","AGRWTH","M","1996-03",2.107288,
"ESP","PPI","DOMESTIC","AGRWTH","M","1996-04",1.851797,
"ESP","PPI","DOMESTIC","AGRWTH","M","1996-05",1.598167,
"ESP","PPI","DOMESTIC","AGRWTH","M","1996-06",1.229442,
"ESP","PPI","DOMESTIC","AGRWTH","M","1996-07",0.8586709,
"ESP","PPI","DOMESTIC","AGRWTH","M","1996-08",0.8576154,
"ESP","PPI","DOMESTIC","AGRWTH","M","1996-09",0.7319918,
"ESP","PPI","DOMESTIC","AGRWTH","M","1996-10",1.346235,
"ESP","PPI","DOMESTIC","AGRWTH","M","1996-11",1.592296,
"ESP","PPI","DOMESTIC","AGRWTH","M","1996-12",1.840428,
"ESP","PPI","DOMESTIC","AGRWTH","M","1997-01",1.094101,
"ESP","PPI","DOMESTIC","AGRWTH","M","1997-02",0.7281202,
"ESP","PPI","DOMESTIC","AGRWTH","M","1997-03",0.9710286,
"ESP","PPI","DOMESTIC","AGRWTH","M","1997-04",0.9698619,
"ESP","PPI","DOMESTIC","AGRWTH","M","1997-05",0.8472371,
"ESP","PPI","DOMESTIC","AGRWTH","M","1997-06",1.09132,
"ESP","PPI","DOMESTIC","AGRWTH","M","1997-07",1.582136,
"ESP","PPI","DOMESTIC","AGRWTH","M","1997-08",1.822535,
"ESP","PPI","DOMESTIC","AGRWTH","M","1997-09",1.818129,
"ESP","PPI","DOMESTIC","AGRWTH","M","1997-10",1.569216,
"ESP","PPI","DOMESTIC","AGRWTH","M","1997-11",1.447772,
"ESP","PPI","DOMESTIC","AGRWTH","M","1997-12",1.084876,
"ESP","PPI","DOMESTIC","AGRWTH","M","1998-01",0.72055,
"ESP","PPI","DOMESTIC","AGRWTH","M","1998-02",0.7214199,
"ESP","PPI","DOMESTIC","AGRWTH","M","1998-03",0.5999799,
"ESP","PPI","DOMESTIC","AGRWTH","M","1998-04",0.36128,
"ESP","PPI","DOMESTIC","AGRWTH","M","1998-05",0.2408533,
"ESP","PPI","DOMESTIC","AGRWTH","M","1998-06",0.1204267,
"ESP","PPI","DOMESTIC","AGRWTH","M","1998-07",-0.2402746,
"ESP","PPI","DOMESTIC","AGRWTH","M","1998-08",-0.8351028,
"ESP","PPI","DOMESTIC","AGRWTH","M","1998-09",-1.309392,
"ESP","PPI","DOMESTIC","AGRWTH","M","1998-10",-1.664253,
"ESP","PPI","DOMESTIC","AGRWTH","M","1998-11",-1.902815,
"ESP","PPI","DOMESTIC","AGRWTH","M","1998-12",-1.907338,
"ESP","PPI","DOMESTIC","AGRWTH","M","1999-01",-1.789913,
"ESP","PPI","DOMESTIC","AGRWTH","M","1999-02",-1.314081,
"ESP","PPI","DOMESTIC","AGRWTH","M","1999-03",-1.19423,
"ESP","PPI","DOMESTIC","AGRWTH","M","1999-04",-0.7185304,
"ESP","PPI","DOMESTIC","AGRWTH","M","1999-05",-0.2402746,
"ESP","PPI","DOMESTIC","AGRWTH","M","1999-06",0.1202818,
"ESP","PPI","DOMESTIC","AGRWTH","M","1999-07",0.8401193,
"ESP","PPI","DOMESTIC","AGRWTH","M","1999-08",1.684271,
"ESP","PPI","DOMESTIC","AGRWTH","M","1999-09",2.533962,
"ESP","PPI","DOMESTIC","AGRWTH","M","1999-10",3.022383,
"ESP","PPI","DOMESTIC","AGRWTH","M","1999-11",3.394517,
"ESP","PPI","DOMESTIC","AGRWTH","M","1999-12",4.131176,
"ESP","PPI","DOMESTIC","AGRWTH","M","2000-01",4.85961,
"ESP","PPI","DOMESTIC","AGRWTH","M","2000-02",5.327762,
"ESP","PPI","DOMESTIC","AGRWTH","M","2000-03",6.046209,
"ESP","PPI","DOMESTIC","AGRWTH","M","2000-04",5.903512,
"ESP","PPI","DOMESTIC","AGRWTH","M","2000-05",6.002695,
"ESP","PPI","DOMESTIC","AGRWTH","M","2000-06",6.106979,
"ESP","PPI","DOMESTIC","AGRWTH","M","2000-07",5.715261,
"ESP","PPI","DOMESTIC","AGRWTH","M","2000-08",5.325268,
"ESP","PPI","DOMESTIC","AGRWTH","M","2000-09",5.882601,
"ESP","PPI","DOMESTIC","AGRWTH","M","2000-10",6.220652,
"ESP","PPI","DOMESTIC","AGRWTH","M","2000-11",5.979532,
"ESP","PPI","DOMESTIC","AGRWTH","M","2000-12",5.133636,
"ESP","PPI","DOMESTIC","AGRWTH","M","2001-01",4.055962,
"ESP","PPI","DOMESTIC","AGRWTH","M","2001-02",3.792673,
"ESP","PPI","DOMESTIC","AGRWTH","M","2001-03",3.306235,
"ESP","PPI","DOMESTIC","AGRWTH","M","2001-04",2.95772,
"ESP","PPI","DOMESTIC","AGRWTH","M","2001-05",2.718457,
"ESP","PPI","DOMESTIC","AGRWTH","M","2001-06",2.370939,
"ESP","PPI","DOMESTIC","AGRWTH","M","2001-07",2.026682,
"ESP","PPI","DOMESTIC","AGRWTH","M","2001-08",1.573968,
"ESP","PPI","DOMESTIC","AGRWTH","M","2001-09",0.5546488,
"ESP","PPI","DOMESTIC","AGRWTH","M","2001-10",-0.5515894,
"ESP","PPI","DOMESTIC","AGRWTH","M","2001-11",-0.885096,
"ESP","PPI","DOMESTIC","AGRWTH","M","2001-12",-0.8867269,
"ESP","PPI","DOMESTIC","AGRWTH","M","2002-01",-0.1117096,
"ESP","PPI","DOMESTIC","AGRWTH","M","2002-02",-0.4430397,
"ESP","PPI","DOMESTIC","AGRWTH","M","2002-03",-0.2201279,
"ESP","PPI","DOMESTIC","AGRWTH","M","2002-04",0.552909,
"ESP","PPI","DOMESTIC","AGRWTH","M","2002-05",0.4410855,
"ESP","PPI","DOMESTIC","AGRWTH","M","2002-06",0.1106005,
"ESP","PPI","DOMESTIC","AGRWTH","M","2002-07",0.221446,
"ESP","PPI","DOMESTIC","AGRWTH","M","2002-08",0.6631615,
"ESP","PPI","DOMESTIC","AGRWTH","M","2002-09",0.8841266,
"ESP","PPI","DOMESTIC","AGRWTH","M","2002-10",1.55514,
"ESP","PPI","DOMESTIC","AGRWTH","M","2002-11",1.3395,
"ESP","PPI","DOMESTIC","AGRWTH","M","2002-12",1.790658,
"ESP","PPI","DOMESTIC","AGRWTH","M","2003-01",2.453702,
"ESP","PPI","DOMESTIC","AGRWTH","M","2003-02",2.780324,
"ESP","PPI","DOMESTIC","AGRWTH","M","2003-03",2.875902,
"ESP","PPI","DOMESTIC","AGRWTH","M","2003-04",1.208661,
"ESP","PPI","DOMESTIC","AGRWTH","M","2003-05",0.5479524,
"ESP","PPI","DOMESTIC","AGRWTH","M","2003-06",0.770718,
"ESP","PPI","DOMESTIC","AGRWTH","M","2003-07",1.100838,
"ESP","PPI","DOMESTIC","AGRWTH","M","2003-08",1.098425,
"ESP","PPI","DOMESTIC","AGRWTH","M","2003-09",0.8763784,
"ESP","PPI","DOMESTIC","AGRWTH","M","2003-10",0.7656628,
"ESP","PPI","DOMESTIC","AGRWTH","M","2003-11",1.541436,
"ESP","PPI","DOMESTIC","AGRWTH","M","2003-12",1.320353,
"ESP","PPI","DOMESTIC","AGRWTH","M","2004-01",0.7614939,
"ESP","PPI","DOMESTIC","AGRWTH","M","2004-02",0.8659464,
"ESP","PPI","DOMESTIC","AGRWTH","M","2004-03",1.074799,
"ESP","PPI","DOMESTIC","AGRWTH","M","2004-04",2.931756,
"ESP","PPI","DOMESTIC","AGRWTH","M","2004-05",4.258038,
"ESP","PPI","DOMESTIC","AGRWTH","M","2004-06",4.370978,
"ESP","PPI","DOMESTIC","AGRWTH","M","2004-07",4.465981,
"ESP","PPI","DOMESTIC","AGRWTH","M","2004-08",4.674377,
"ESP","PPI","DOMESTIC","AGRWTH","M","2004-09",4.994749,
"ESP","PPI","DOMESTIC","AGRWTH","M","2004-10",5.645674,
"ESP","PPI","DOMESTIC","AGRWTH","M","2004-11",5.314423,
"ESP","PPI","DOMESTIC","AGRWTH","M","2004-12",5.211291,
"ESP","PPI","DOMESTIC","AGRWTH","M","2005-01",5.0748,
"ESP","PPI","DOMESTIC","AGRWTH","M","2005-02",5.151073,
"ESP","PPI","DOMESTIC","AGRWTH","M","2005-03",5.105956,
"ESP","PPI","DOMESTIC","AGRWTH","M","2005-04",4.958303,
"ESP","PPI","DOMESTIC","AGRWTH","M","2005-05",3.979092,
"ESP","PPI","DOMESTIC","AGRWTH","M","2005-06",4.292967,
"ESP","PPI","DOMESTIC","AGRWTH","M","2005-07",4.484266,
"ESP","PPI","DOMESTIC","AGRWTH","M","2005-08",4.672735,
"ESP","PPI","DOMESTIC","AGRWTH","M","2005-09",5.067121,
"ESP","PPI","DOMESTIC","AGRWTH","M","2005-10",4.83093,
"ESP","PPI","DOMESTIC","AGRWTH","M","2005-11",4.53092,
"ESP","PPI","DOMESTIC","AGRWTH","M","2005-12",4.74735,
"ESP","PPI","DOMESTIC","AGRWTH","M","2006-01",5.550169,
"ESP","PPI","DOMESTIC","AGRWTH","M","2006-02",5.816334,
"ESP","PPI","DOMESTIC","AGRWTH","M","2006-03",5.264049,
"ESP","PPI","DOMESTIC","AGRWTH","M","2006-04",5.225761,
"ESP","PPI","DOMESTIC","AGRWTH","M","2006-05",6.244137,
"ESP","PPI","DOMESTIC","AGRWTH","M","2006-06",6.124627,
"ESP","PPI","DOMESTIC","AGRWTH","M","2006-07",5.987795,
"ESP","PPI","DOMESTIC","AGRWTH","M","2006-08",5.456958,
"ESP","PPI","DOMESTIC","AGRWTH","M","2006-09",3.937656,
"ESP","PPI","DOMESTIC","AGRWTH","M","2006-10",3.137769,
"ESP","PPI","DOMESTIC","AGRWTH","M","2006-11",3.547393,
"ESP","PPI","DOMESTIC","AGRWTH","M","2006-12",3.646225,
"ESP","PPI","DOMESTIC","AGRWTH","M","2007-01",2.824517,
"ESP","PPI","DOMESTIC","AGRWTH","M","2007-02",2.410318,
"ESP","PPI","DOMESTIC","AGRWTH","M","2007-03",2.884505,
"ESP","PPI","DOMESTIC","AGRWTH","M","2007-04",2.961037,
"ESP","PPI","DOMESTIC","AGRWTH","M","2007-05",2.653325,
"ESP","PPI","DOMESTIC","AGRWTH","M","2007-06",2.649448,
"ESP","PPI","DOMESTIC","AGRWTH","M","2007-07",2.448048,
"ESP","PPI","DOMESTIC","AGRWTH","M","2007-08",2.445738,
"ESP","PPI","DOMESTIC","AGRWTH","M","2007-09",3.503495,
"ESP","PPI","DOMESTIC","AGRWTH","M","2007-10",4.657683,
"ESP","PPI","DOMESTIC","AGRWTH","M","2007-11",5.61319,
"ESP","PPI","DOMESTIC","AGRWTH","M","2007-12",5.89277,
"ESP","PPI","DOMESTIC","AGRWTH","M","2008-01",6.533146,
"ESP","PPI","DOMESTIC","AGRWTH","M","2008-02",6.685184,
"ESP","PPI","DOMESTIC","AGRWTH","M","2008-03",6.915333,
"ESP","PPI","DOMESTIC","AGRWTH","M","2008-04",6.864005,
"ESP","PPI","DOMESTIC","AGRWTH","M","2008-05",7.849061,
"ESP","PPI","DOMESTIC","AGRWTH","M","2008-06",9.032073,
"ESP","PPI","DOMESTIC","AGRWTH","M","2008-07",9.559299,
"ESP","PPI","DOMESTIC","AGRWTH","M","2008-08",8.539407,
"ESP","PPI","DOMESTIC","AGRWTH","M","2008-09",7.410078,
"ESP","PPI","DOMESTIC","AGRWTH","M","2008-10",4.72265,
"ESP","PPI","DOMESTIC","AGRWTH","M","2008-11",0.811215,
"ESP","PPI","DOMESTIC","AGRWTH","M","2008-12",-2.153685,
"ESP","PPI","DOMESTIC","AGRWTH","M","2009-01",-3.377812,
"ESP","PPI","DOMESTIC","AGRWTH","M","2009-02",-4.14765,
"ESP","PPI","DOMESTIC","AGRWTH","M","2009-03",-5.681984,
"ESP","PPI","DOMESTIC","AGRWTH","M","2009-04",-6.162921,
"ESP","PPI","DOMESTIC","AGRWTH","M","2009-05",-7.362685,
"ESP","PPI","DOMESTIC","AGRWTH","M","2009-06",-7.860892,
"ESP","PPI","DOMESTIC","AGRWTH","M","2009-07",-8.809385,
"ESP","PPI","DOMESTIC","AGRWTH","M","2009-08",-7.190632,
"ESP","PPI","DOMESTIC","AGRWTH","M","2009-09",-6.898867,
"ESP","PPI","DOMESTIC","AGRWTH","M","2009-10",-5.203629,
"ESP","PPI","DOMESTIC","AGRWTH","M","2009-11",-2.323348,
"ESP","PPI","DOMESTIC","AGRWTH","M","2009-12",0.1829676,
"ESP","PPI","DOMESTIC","AGRWTH","M","2010-01",1.379901,
"ESP","PPI","DOMESTIC","AGRWTH","M","2010-02",1.691262,
"ESP","PPI","DOMESTIC","AGRWTH","M","2010-03",3.421102,
"ESP","PPI","DOMESTIC","AGRWTH","M","2010-04",4.6841,
"ESP","PPI","DOMESTIC","AGRWTH","M","2010-05",5.020805,
"ESP","PPI","DOMESTIC","AGRWTH","M","2010-06",4.250983,
"ESP","PPI","DOMESTIC","AGRWTH","M","2010-07",4.046319,
"ESP","PPI","DOMESTIC","AGRWTH","M","2010-08",3.544563,
"ESP","PPI","DOMESTIC","AGRWTH","M","2010-09",4.370439,
"ESP","PPI","DOMESTIC","AGRWTH","M","2010-10",4.46331,
"ESP","PPI","DOMESTIC","AGRWTH","M","2010-11",5.152747,
"ESP","PPI","DOMESTIC","AGRWTH","M","2010-12",6.61308,
"ESP","PPI","DOMESTIC","AGRWTH","M","2011-01",7.077603,
"ESP","PPI","DOMESTIC","AGRWTH","M","2011-02",8.083179,
"ESP","PPI","DOMESTIC","AGRWTH","M","2011-03",7.985703,
"ESP","PPI","DOMESTIC","AGRWTH","M","2011-04",7.143385,
"ESP","PPI","DOMESTIC","AGRWTH","M","2011-05",6.334076,
"ESP","PPI","DOMESTIC","AGRWTH","M","2011-06",6.394964,
"ESP","PPI","DOMESTIC","AGRWTH","M","2011-07",7.227783,
"ESP","PPI","DOMESTIC","AGRWTH","M","2011-08",6.371235,
"ESP","PPI","DOMESTIC","AGRWTH","M","2011-09",6.184833,
"ESP","PPI","DOMESTIC","AGRWTH","M","2011-10",5.940863,
"ESP","PPI","DOMESTIC","AGRWTH","M","2011-11",5.40212,
"ESP","PPI","DOMESTIC","AGRWTH","M","2011-12",3.825125,
"ESP","PPI","DOMESTIC","AGRWTH","M","2012-01",3.38839,
"ESP","PPI","DOMESTIC","AGRWTH","M","2012-02",2.87841,
"ESP","PPI","DOMESTIC","AGRWTH","M","2012-03",2.868073,
"ESP","PPI","DOMESTIC","AGRWTH","M","2012-04",2.415097,
"ESP","PPI","DOMESTIC","AGRWTH","M","2012-05",2.215875,
"ESP","PPI","DOMESTIC","AGRWTH","M","2012-06",1.248543,
"ESP","PPI","DOMESTIC","AGRWTH","M","2012-07",1.645511,
"ESP","PPI","DOMESTIC","AGRWTH","M","2012-08",3.364468,
"ESP","PPI","DOMESTIC","AGRWTH","M","2012-09",3.586639,
"ESP","PPI","DOMESTIC","AGRWTH","M","2012-10",3.446574,
"ESP","PPI","DOMESTIC","AGRWTH","M","2012-11",2.69423,
"ESP","PPI","DOMESTIC","AGRWTH","M","2012-12",2.552956,
"ESP","PPI","DOMESTIC","AGRWTH","M","2013-01",2.153569,
"ESP","PPI","DOMESTIC","AGRWTH","M","2013-02",2.104485,
"ESP","PPI","DOMESTIC","AGRWTH","M","2013-03",0.7745814,
"ESP","PPI","DOMESTIC","AGRWTH","M","2013-04",-0.215426,
"ESP","PPI","DOMESTIC","AGRWTH","M","2013-05",0.1450382,
"ESP","PPI","DOMESTIC","AGRWTH","M","2013-06",0.8468127,
"ESP","PPI","DOMESTIC","AGRWTH","M","2013-07",0.4437125,
"ESP","PPI","DOMESTIC","AGRWTH","M","2013-08",-0.8060892,
"ESP","PPI","DOMESTIC","AGRWTH","M","2013-09",-1.353383,
"ESP","PPI","DOMESTIC","AGRWTH","M","2013-10",-1.681619,
"ESP","PPI","DOMESTIC","AGRWTH","M","2013-11",-1.406328,
"ESP","PPI","DOMESTIC","AGRWTH","M","2013-12",-1.142582,
"ESP","PPI","DOMESTIC","AGRWTH","M","2014-01",-1.715282,
"ESP","PPI","DOMESTIC","AGRWTH","M","2014-02",-2.40685,
"ESP","PPI","DOMESTIC","AGRWTH","M","2014-03",-2.176823,
"ESP","PPI","DOMESTIC","AGRWTH","M","2014-04",-1.203786,
"ESP","PPI","DOMESTIC","AGRWTH","M","2014-05",-0.9713144,
"ESP","PPI","DOMESTIC","AGRWTH","M","2014-06",-0.5272323,
"ESP","PPI","DOMESTIC","AGRWTH","M","2014-07",-0.8015201,
"ESP","PPI","DOMESTIC","AGRWTH","M","2014-08",-0.9919411,
"ESP","PPI","DOMESTIC","AGRWTH","M","2014-09",-0.920423,
"ESP","PPI","DOMESTIC","AGRWTH","M","2014-10",-0.9978839,
"ESP","PPI","DOMESTIC","AGRWTH","M","2014-11",-1.294946,
"ESP","PPI","DOMESTIC","AGRWTH","M","2014-12",-2.676048,
"ESP","PPI","DOMESTIC","AGRWTH","M","2015-01",-3.716631,
"ESP","PPI","DOMESTIC","AGRWTH","M","2015-02",-2.417411,
"ESP","PPI","DOMESTIC","AGRWTH","M","2015-03",-1.586123,
"ESP","PPI","DOMESTIC","AGRWTH","M","2015-04",-1.225282,
"ESP","PPI","DOMESTIC","AGRWTH","M","2015-05",-0.7439185,
"ESP","PPI","DOMESTIC","AGRWTH","M","2015-06",-1.061998,
"ESP","PPI","DOMESTIC","AGRWTH","M","2015-07",-1.523623,
"ESP","PPI","DOMESTIC","AGRWTH","M","2015-08",-2.513947,
"ESP","PPI","DOMESTIC","AGRWTH","M","2015-09",-3.126765,
"ESP","PPI","DOMESTIC","AGRWTH","M","2015-10",-3.070889,
"ESP","PPI","DOMESTIC","AGRWTH","M","2015-11",-2.771832,
"ESP","PPI","DOMESTIC","AGRWTH","M","2015-12",-2.414187,
"ESP","PPI","DOMESTIC","AGRWTH","M","2016-01",-2.376613,
"ESP","PPI","DOMESTIC","AGRWTH","M","2016-02",-4.155499,
"ESP","PPI","DOMESTIC","AGRWTH","M","2016-03",-3.961192,
"ESP","PPI","DOMESTIC","AGRWTH","M","2016-04",-3.99996,
"ESP","PPI","DOMESTIC","AGRWTH","M","2016-05",-3.660046,
"ESP","PPI","DOMESTIC","AGRWTH","M","2016-06",-2.672683,
"ESP","PPI","DOMESTIC","AGRWTH","M","2016-07",-2.519747,
"ESP","PPI","DOMESTIC","AGRWTH","M","2016-08",-1.533084,
"ESP","PPI","DOMESTIC","AGRWTH","M","2016-09",-0.8302926,
"ESP","PPI","DOMESTIC","AGRWTH","M","2016-10",0.5947925,
"ESP","PPI","DOMESTIC","AGRWTH","M","2016-11",0.7690201,
"ESP","PPI","DOMESTIC","AGRWTH","M","2016-12",3.230143,
"ESP","PPI","DOMESTIC","AGRWTH","M","2017-01",5.447737,
"ESP","PPI","DOMESTIC","AGRWTH","M","2017-02",6.508196,
"ESP","PPI","DOMESTIC","AGRWTH","M","2017-03",5.407753,
"ESP","PPI","DOMESTIC","AGRWTH","M","2017-04",4.863119,
"ESP","PPI","DOMESTIC","AGRWTH","M","2017-05",3.823565,
"ESP","PPI","DOMESTIC","AGRWTH","M","2017-06",2.327954,
"ESP","PPI","DOMESTIC","AGRWTH","M","2017-07",2.667936,
"ESP","PPI","DOMESTIC","AGRWTH","M","2017-08",3.073334,
"ESP","PPI","DOMESTIC","AGRWTH","M","2017-09",3.485815,
"ESP","PPI","DOMESTIC","AGRWTH","M","2017-10",2.9242,
"ESP","PPI","DOMESTIC","AGRWTH","M","2017-11",3.420086,
"ESP","PPI","DOMESTIC","AGRWTH","M","2017-12",2.347796,
"ESP","PPI","DOMESTIC","AGRWTH","M","2018-01",2.055893,
"ESP","PPI","DOMESTIC","AGRWTH","M","2018-02",1.151171,
"ESP","PPI","DOMESTIC","AGRWTH","M","2018-03",1.44983,
"ESP","PPI","DOMESTIC","AGRWTH","M","2018-04",2.304568,
"ESP","PPI","DOMESTIC","AGRWTH","M","2018-05",3.150472,
"ESP","PPI","DOMESTIC","AGRWTH","M","2018-06",3.887721,
"ESP","PPI","DOMESTIC","AGRWTH","M","2018-07",3.681853,
"ESP","PPI","DOMESTIC","AGRWTH","M","2018-08",3.504231,
"ESP","PPI","DOMESTIC","AGRWTH","M","2018-09",3.248903,
"ESP","PPI","DOMESTIC","AGRWTH","M","2018-10",3.54163,
"ESP","PPI","DOMESTIC","AGRWTH","M","2018-11",2.288702,
"ESP","PPI","DOMESTIC","AGRWTH","M","2018-12",0.4875349,
"ESP","PPI","DOMESTIC","AGRWTH","M","2019-01",-0.3980761,
"ESP","PPI","DOMESTIC","AGRWTH","M","2019-02",0.8746186,
"ESP","PPI","DOMESTIC","AGRWTH","M","2019-03",1.35079,
"ESP","PPI","DOMESTIC","AGRWTH","M","2019-04",1.218869,
"ESP","PPI","DOMESTIC","AGRWTH","M","2019-05",0.7483291,
"ESP","PPI","DOMESTIC","AGRWTH","M","2019-06",-0.6279808,
"ESP","PPI","DOMESTIC","AGRWTH","M","2019-07",-0.1969665,
"ESP","PPI","DOMESTIC","AGRWTH","M","2019-08",-1.470798,
"ESP","PPI","DOMESTIC","AGRWTH","M","2019-09",-0.9135495,
"ESP","PPI","DOMESTIC","AGRWTH","M","2019-10",-1.481426,
"ESP","PPI","DOMESTIC","AGRWTH","M","2019-11",-0.7385342,
"ESP","PPI","DOMESTIC","AGRWTH","M","2019-12",1.043791,
"ESP","PPI","DOMESTIC","AGRWTH","M","2020-01",1.710924,
"ESP","PPI","DOMESTIC","AGRWTH","M","2020-02",0.2352422,
"ESP","PPI","DOMESTIC","AGRWTH","M","2020-03",-2.815356,
"ESP","PPI","DOMESTIC","AGRWTH","M","2020-04",-5.529238,
"ESP","PPI","DOMESTIC","AGRWTH","M","2020-05",-6.358912,
"ESP","PPI","DOMESTIC","AGRWTH","M","2020-06",-4.317523,
"ESP","PPI","DOMESTIC","AGRWTH","M","2020-07",-3.621993,
"ESP","PPI","DOMESTIC","AGRWTH","M","2020-08",-2.414266,
"ESP","PPI","DOMESTIC","AGRWTH","M","2020-09",-3.488751,
"ESP","PPI","DOMESTIC","AGRWTH","M","2020-10",-3.20662,
"ESP","PPI","DOMESTIC","AGRWTH","M","2020-11",-2.751757,
"ESP","PPI","DOMESTIC","AGRWTH","M","2020-12",-1.972281,
"ESP","PPI","DOMESTIC","AGRWTH","M","2021-01",-0.891498,
"ESP","PPI","DOMESTIC","AGRWTH","M","2021-02",1.574818,
"ESP","PPI","DOMESTIC","AGRWTH","M","2021-03",6.024522,
"ESP","PPI","DOMESTIC","AGRWTH","M","2021-04",9.349928,
"ESP","PPI","DOMESTIC","AGRWTH","M","2021-05",11.7387,
"ESP","PPI","DOMESTIC","AGRWTH","M","2021-06",11.3608,
"ESP","PPI","DOMESTIC","AGRWTH","M","2021-07",11.45636,
"ESP","PPI","DOMESTIC","AGRWTH","M","2021-08",11.47016,
"ESP","PPI","DOMESTIC","AGRWTH","M","2021-09",12.98831,
"ESP","PPI","DOMESTIC","AGRWTH","M","2021-10",15.13838,
"ESP","PPI","DOMESTIC","AGRWTH","M","2021-11",16.48378,
"ESP","PPI","DOMESTIC","AGRWTH","M","2021-12",15.41171,
"ESP","PPI","DOMESTIC","AGRWTH","M","2022-01",16.06171,
"ESP","PPI","DOMESTIC","AGRWTH","M","2022-02",16.52442,
"CHE","PPI","DOMESTIC","AGRWTH","M","2002-06",-0.8297342,
"CHE","PPI","DOMESTIC","AGRWTH","M","2002-07",-0.7429522,
"CHE","PPI","DOMESTIC","AGRWTH","M","2002-08",-0.6707206,
"CHE","PPI","DOMESTIC","AGRWTH","M","2002-09",-0.7735727,
"CHE","PPI","DOMESTIC","AGRWTH","M","2002-10",-0.4934025,
"CHE","PPI","DOMESTIC","AGRWTH","M","2002-11",-0.4587273,
"CHE","PPI","DOMESTIC","AGRWTH","M","2002-12",-0.59343,
"CHE","PPI","DOMESTIC","AGRWTH","M","2003-01",-0.4052587,
"CHE","PPI","DOMESTIC","AGRWTH","M","2003-02",-0.003847105,
"CHE","PPI","DOMESTIC","AGRWTH","M","2003-03",0.01765429,
"CHE","PPI","DOMESTIC","AGRWTH","M","2003-04",0.1026168,
"CHE","PPI","DOMESTIC","AGRWTH","M","2003-05",-0.192235,
"CHE","PPI","DOMESTIC","AGRWTH","M","2003-06",-0.0525079,
"CHE","PPI","DOMESTIC","AGRWTH","M","2003-07",-0.008843172,
"CHE","PPI","DOMESTIC","AGRWTH","M","2003-08",0.1814151,
"CHE","PPI","DOMESTIC","AGRWTH","M","2003-09",0.1349951,
"CHE","PPI","DOMESTIC","AGRWTH","M","2003-10",0.2339176,
"CHE","PPI","DOMESTIC","AGRWTH","M","2003-11",0.5458716,
"CHE","PPI","DOMESTIC","AGRWTH","M","2003-12",0.545337,
"CHE","PPI","DOMESTIC","AGRWTH","M","2004-01",0.4777041,
"CHE","PPI","DOMESTIC","AGRWTH","M","2004-02",0.5091091,
"CHE","PPI","DOMESTIC","AGRWTH","M","2004-03",1.034048,
"CHE","PPI","DOMESTIC","AGRWTH","M","2004-04",1.700578,
"CHE","PPI","DOMESTIC","AGRWTH","M","2004-05",2.393621,
"CHE","PPI","DOMESTIC","AGRWTH","M","2004-06",2.342511,
"CHE","PPI","DOMESTIC","AGRWTH","M","2004-07",2.134755,
"CHE","PPI","DOMESTIC","AGRWTH","M","2004-08",2.440996,
"CHE","PPI","DOMESTIC","AGRWTH","M","2004-09",2.429979,
"CHE","PPI","DOMESTIC","AGRWTH","M","2004-10",2.793922,
"CHE","PPI","DOMESTIC","AGRWTH","M","2004-11",2.757235,
"CHE","PPI","DOMESTIC","AGRWTH","M","2004-12",2.510632,
"CHE","PPI","DOMESTIC","AGRWTH","M","2005-01",2.093382,
"CHE","PPI","DOMESTIC","AGRWTH","M","2005-02",2.811701,
"CHE","PPI","DOMESTIC","AGRWTH","M","2005-03",2.360404,
"CHE","PPI","DOMESTIC","AGRWTH","M","2005-04",2.064211,
"CHE","PPI","DOMESTIC","AGRWTH","M","2005-05",1.248011,
"CHE","PPI","DOMESTIC","AGRWTH","M","2005-06",1.357781,
"CHE","PPI","DOMESTIC","AGRWTH","M","2005-07",1.756744,
"CHE","PPI","DOMESTIC","AGRWTH","M","2005-08",1.639262,
"CHE","PPI","DOMESTIC","AGRWTH","M","2005-09",2.597476,
"CHE","PPI","DOMESTIC","AGRWTH","M","2005-10",2.24498,
"CHE","PPI","DOMESTIC","AGRWTH","M","2005-11",1.69645,
"CHE","PPI","DOMESTIC","AGRWTH","M","2005-12",1.97473,
"CHE","PPI","DOMESTIC","AGRWTH","M","2006-01",2.438245,
"CHE","PPI","DOMESTIC","AGRWTH","M","2006-02",2.291548,
"CHE","PPI","DOMESTIC","AGRWTH","M","2006-03",2.233229,
"CHE","PPI","DOMESTIC","AGRWTH","M","2006-04",2.532388,
"CHE","PPI","DOMESTIC","AGRWTH","M","2006-05",3.191856,
"CHE","PPI","DOMESTIC","AGRWTH","M","2006-06",3.282983,
"CHE","PPI","DOMESTIC","AGRWTH","M","2006-07",3.224603,
"CHE","PPI","DOMESTIC","AGRWTH","M","2006-08",3.398746,
"CHE","PPI","DOMESTIC","AGRWTH","M","2006-09",2.33164,
