ticker,sector,column,reason,nq
HSIC,Health Care,premiumsEarned,SECTOR_NA,40
HSIC,Health Care,claimsIncurred,SECTOR_NA,40
HSIC,Health Care,rentalIncome,SECTOR_NA,40
HSIC,Health Care,explorationExpense,SECTOR_NA,40
HST,Real Estate,grossProfit,NO_COGS_STRUCTURAL,47
HST,Real Estate,grossMargins,NO_COGS_STRUCTURAL,47
HST,Real Estate,costOfRevenue,NO_COGS_STRUCTURAL,47
HST,Real Estate,shortTermDebt,DEBT_FREE_OR_NOTAG,47
HST,Real Estate,currentAssets,UNCLASSIFIED_BALANCE_SHEET,47
HST,Real Estate,currentLiabilities,UNCLASSIFIED_BALANCE_SHEET,47
HST,Real Estate,goodwill,NO_GOODWILL,47
HST,Real Estate,changeInInventory,DATA_ABSENT,47
HST,Real Estate,changeInReceivables,DATA_ABSENT,47
HST,Real Estate,changeInPayables,DATA_ABSENT,47
HST,Real Estate,interestIncomeBank,SECTOR_NA,47
HST,Real Estate,netInterestIncome,SECTOR_NA,47
HST,Real Estate,noninterestExpense,SECTOR_NA,47
HST,Real Estate,premiumsEarned,SECTOR_NA,47
HST,Real Estate,claimsIncurred,SECTOR_NA,47
HST,Real Estate,rentalIncome,PRESENTATION_CHANGED,47
HST,Real Estate,explorationExpense,SECTOR_NA,47
HSY,Consumer Staples,interestIncomeBank,SECTOR_NA,45
HSY,Consumer Staples,netInterestIncome,SECTOR_NA,45
HSY,Consumer Staples,noninterestExpense,SECTOR_NA,45
HSY,Consumer Staples,premiumsEarned,SECTOR_NA,45
HSY,Consumer Staples,claimsIncurred,SECTOR_NA,45
HSY,Consumer Staples,rentalIncome,SECTOR_NA,45
HSY,Consumer Staples,explorationExpense,SECTOR_NA,45
HUBB,Industrials,interestIncomeBank,SECTOR_NA,41
HUBB,Industrials,netInterestIncome,SECTOR_NA,41
HUBB,Industrials,noninterestExpense,SECTOR_NA,41
HUBB,Industrials,premiumsEarned,SECTOR_NA,41
HUBB,Industrials,claimsIncurred,SECTOR_NA,41
HUBB,Industrials,rentalIncome,SECTOR_NA,41
HUBB,Industrials,explorationExpense,SECTOR_NA,41
HUM,Health Care,grossProfit,NO_COGS_SERVICES,41
HUM,Health Care,grossMargins,NO_COGS_SERVICES,41
HUM,Health Care,costOfRevenue,NO_COGS_SERVICES,41
HUM,Health Care,changeInInventory,DATA_ABSENT,41
HUM,Health Care,changeInPayables,DATA_ABSENT,41
HUM,Health Care,interestIncomeBank,SECTOR_NA,41
HUM,Health Care,netInterestIncome,SECTOR_NA,41
HUM,Health Care,noninterestExpense,SECTOR_NA,41
HUM,Health Care,rentalIncome,SECTOR_NA,41
HUM,Health Care,explorationExpense,SECTOR_NA,41
HWM,Industrials,interestIncomeBank,SECTOR_NA,45
HWM,Industrials,netInterestIncome,SECTOR_NA,45
HWM,Industrials,noninterestExpense,SECTOR_NA,45
HWM,Industrials,premiumsEarned,SECTOR_NA,45
HWM,Industrials,claimsIncurred,SECTOR_NA,45
HWM,Industrials,rentalIncome,SECTOR_NA,45
HWM,Industrials,explorationExpense,SECTOR_NA,45
IBKR,Financials,grossProfit,NO_COGS_STRUCTURAL,46
IBKR,Financials,grossMargins,NO_COGS_STRUCTURAL,46
IBKR,Financials,costOfRevenue,NO_COGS_STRUCTURAL,46
IBKR,Financials,operatingMargins,NO_COGS_STRUCTURAL,46
IBKR,Financials,ebitda,NO_COGS_STRUCTURAL,46
IBKR,Financials,longTermDebt,COVERED_BY_TOTALDEBT,46
IBKR,Financials,currentAssets,UNCLASSIFIED_BALANCE_SHEET,46
IBKR,Financials,currentLiabilities,UNCLASSIFIED_BALANCE_SHEET,46
IBKR,Financials,goodwill,NO_GOODWILL,46
IBKR,Financials,changeInInventory,DATA_ABSENT,46
IBKR,Financials,changeInReceivables,DATA_ABSENT,46
IBKR,Financials,changeInPayables,DATA_ABSENT,46
IBKR,Financials,interestIncomeBank,SECTOR_NA,46
IBKR,Financials,premiumsEarned,SECTOR_NA,46
IBKR,Financials,claimsIncurred,SECTOR_NA,46
IBKR,Financials,rentalIncome,SECTOR_NA,46
IBKR,Financials,explorationExpense,SECTOR_NA,46
IBM,Information Technology,interestIncomeBank,SECTOR_NA,49
IBM,Information Technology,netInterestIncome,SECTOR_NA,49
IBM,Information Technology,noninterestExpense,SECTOR_NA,49
IBM,Information Technology,premiumsEarned,SECTOR_NA,49
IBM,Information Technology,claimsIncurred,SECTOR_NA,49
IBM,Information Technology,explorationExpense,SECTOR_NA,49
ICE,Financials,grossProfit,PRESENTATION_CHANGED,38
ICE,Financials,grossMargins,PRESENTATION_CHANGED,38
ICE,Financials,costOfRevenue,PRESENTATION_CHANGED,38
ICE,Financials,changeInInventory,DATA_ABSENT,38
ICE,Financials,interestIncomeBank,SECTOR_NA,38
ICE,Financials,netInterestIncome,SECTOR_NA,38
ICE,Financials,noninterestExpense,SECTOR_NA,38
ICE,Financials,premiumsEarned,SECTOR_NA,38
ICE,Financials,claimsIncurred,SECTOR_NA,38
ICE,Financials,rentalIncome,SECTOR_NA,38
ICE,Financials,explorationExpense,SECTOR_NA,38
IDXX,Health Care,interestIncomeBank,SECTOR_NA,48
IDXX,Health Care,netInterestIncome,SECTOR_NA,48
IDXX,Health Care,noninterestExpense,SECTOR_NA,48
IDXX,Health Care,premiumsEarned,SECTOR_NA,48
IDXX,Health Care,claimsIncurred,SECTOR_NA,48
IDXX,Health Care,explorationExpense,SECTOR_NA,48
IEX,Industrials,interestIncomeBank,SECTOR_NA,42
IEX,Industrials,netInterestIncome,SECTOR_NA,42
IEX,Industrials,noninterestExpense,SECTOR_NA,42
IEX,Industrials,premiumsEarned,SECTOR_NA,42
IEX,Industrials,claimsIncurred,SECTOR_NA,42
IEX,Industrials,rentalIncome,SECTOR_NA,42
IEX,Industrials,explorationExpense,SECTOR_NA,42
IFF,Materials,interestIncomeBank,SECTOR_NA,46
IFF,Materials,netInterestIncome,SECTOR_NA,46
IFF,Materials,noninterestExpense,SECTOR_NA,46
IFF,Materials,premiumsEarned,SECTOR_NA,46
IFF,Materials,claimsIncurred,SECTOR_NA,46
IFF,Materials,rentalIncome,SECTOR_NA,46
IFF,Materials,explorationExpense,SECTOR_NA,46
INCY,Health Care,longTermDebt,PRESENTATION_CHANGED,47
INCY,Health Care,shortTermDebt,PRESENTATION_CHANGED,47
INCY,Health Care,interestIncomeBank,SECTOR_NA,47
INCY,Health Care,netInterestIncome,SECTOR_NA,47
INCY,Health Care,noninterestExpense,SECTOR_NA,47
INCY,Health Care,premiumsEarned,SECTOR_NA,47
INCY,Health Care,claimsIncurred,SECTOR_NA,47
INCY,Health Care,rentalIncome,SECTOR_NA,47
INCY,Health Care,explorationExpense,SECTOR_NA,47
INTC,Information Technology,interestIncomeBank,SECTOR_NA,42
INTC,Information Technology,netInterestIncome,SECTOR_NA,42
INTC,Information Technology,noninterestExpense,SECTOR_NA,42
INTC,Information Technology,premiumsEarned,SECTOR_NA,42
INTC,Information Technology,claimsIncurred,SECTOR_NA,42
INTC,Information Technology,rentalIncome,SECTOR_NA,42
INTC,Information Technology,explorationExpense,SECTOR_NA,42
INTU,Information Technology,grossProfit,PRESENTATION_CHANGED,45
INTU,Information Technology,grossMargins,PRESENTATION_CHANGED,45
INTU,Information Technology,costOfRevenue,PRESENTATION_CHANGED,45
INTU,Information Technology,changeInInventory,DATA_ABSENT,45
INTU,Information Technology,interestIncomeBank,SECTOR_NA,45
INTU,Information Technology,netInterestIncome,SECTOR_NA,45
INTU,Information Technology,noninterestExpense,SECTOR_NA,45
INTU,Information Technology,premiumsEarned,SECTOR_NA,45
INTU,Information Technology,claimsIncurred,SECTOR_NA,45
INTU,Information Technology,rentalIncome,SECTOR_NA,45
INTU,Information Technology,explorationExpense,SECTOR_NA,45
INVH,Real Estate,grossProfit,NO_COGS_STRUCTURAL,32
INVH,Real Estate,grossMargins,NO_COGS_STRUCTURAL,32
INVH,Real Estate,costOfRevenue,NO_COGS_STRUCTURAL,32
INVH,Real Estate,operatingMargins,PRESENTATION_CHANGED,32
INVH,Real Estate,ebitda,PRESENTATION_CHANGED,32
INVH,Real Estate,shortTermDebt,DEBT_FREE_OR_NOTAG,32
INVH,Real Estate,currentAssets,UNCLASSIFIED_BALANCE_SHEET,32
INVH,Real Estate,currentLiabilities,UNCLASSIFIED_BALANCE_SHEET,32
INVH,Real Estate,changeInInventory,DATA_ABSENT,32
INVH,Real Estate,changeInReceivables,DATA_ABSENT,32
INVH,Real Estate,interestIncomeBank,SECTOR_NA,32
INVH,Real Estate,netInterestIncome,SECTOR_NA,32
INVH,Real Estate,noninterestExpense,SECTOR_NA,32
INVH,Real Estate,premiumsEarned,SECTOR_NA,32
INVH,Real Estate,claimsIncurred,SECTOR_NA,32
INVH,Real Estate,explorationExpense,SECTOR_NA,32
IP,Materials,changeInReceivables,DATA_ABSENT,39
IP,Materials,interestIncomeBank,SECTOR_NA,39
IP,Materials,noninterestExpense,SECTOR_NA,39
IP,Materials,premiumsEarned,SECTOR_NA,39
IP,Materials,claimsIncurred,SECTOR_NA,39
IP,Materials,rentalIncome,SECTOR_NA,39
IP,Materials,explorationExpense,SECTOR_NA,39
IQV,Health Care,changeInInventory,DATA_ABSENT,44
IQV,Health Care,interestIncomeBank,SECTOR_NA,44
IQV,Health Care,netInterestIncome,SECTOR_NA,44
IQV,Health Care,noninterestExpense,SECTOR_NA,44
IQV,Health Care,premiumsEarned,SECTOR_NA,44
IQV,Health Care,claimsIncurred,SECTOR_NA,44
IQV,Health Care,rentalIncome,SECTOR_NA,44
IQV,Health Care,explorationExpense,SECTOR_NA,44
IR,Industrials,interestIncomeBank,SECTOR_NA,26
IR,Industrials,netInterestIncome,SECTOR_NA,26
IR,Industrials,noninterestExpense,SECTOR_NA,26
IR,Industrials,premiumsEarned,SECTOR_NA,26
IR,Industrials,claimsIncurred,SECTOR_NA,26
IR,Industrials,rentalIncome,SECTOR_NA,26
IR,Industrials,explorationExpense,SECTOR_NA,26
IRM,Real Estate,returnOnEquity,NEG_OR_ZERO_EQUITY,44
IRM,Real Estate,changeInInventory,DATA_ABSENT,44
IRM,Real Estate,changeInReceivables,PRESENTATION_CHANGED,44
IRM,Real Estate,changeInPayables,PRESENTATION_CHANGED,44
IRM,Real Estate,interestIncomeBank,SECTOR_NA,44
IRM,Real Estate,netInterestIncome,SECTOR_NA,44
IRM,Real Estate,noninterestExpense,SECTOR_NA,44
IRM,Real Estate,premiumsEarned,SECTOR_NA,44
IRM,Real Estate,claimsIncurred,SECTOR_NA,44
IRM,Real Estate,rentalIncome,PRESENTATION_CHANGED,44
IRM,Real Estate,explorationExpense,SECTOR_NA,44
ISRG,Health Care,longTermDebt,DEBT_FREE_OR_NOTAG,47
ISRG,Health Care,shortTermDebt,DEBT_FREE_OR_NOTAG,47
ISRG,Health Care,interestIncomeBank,SECTOR_NA,47
ISRG,Health Care,netInterestIncome,SECTOR_NA,47
ISRG,Health Care,noninterestExpense,SECTOR_NA,47
ISRG,Health Care,premiumsEarned,SECTOR_NA,47
ISRG,Health Care,claimsIncurred,SECTOR_NA,47
ISRG,Health Care,explorationExpense,SECTOR_NA,47
IT,Information Technology,changeInInventory,DATA_ABSENT,45
IT,Information Technology,interestIncomeBank,SECTOR_NA,45
IT,Information Technology,netInterestIncome,SECTOR_NA,45
IT,Information Technology,noninterestExpense,SECTOR_NA,45
IT,Information Technology,premiumsEarned,SECTOR_NA,45
IT,Information Technology,claimsIncurred,SECTOR_NA,45
IT,Information Technology,rentalIncome,SECTOR_NA,45
IT,Information Technology,explorationExpense,SECTOR_NA,45
ITW,Industrials,interestIncomeBank,SECTOR_NA,46
ITW,Industrials,netInterestIncome,SECTOR_NA,46
ITW,Industrials,noninterestExpense,SECTOR_NA,46
ITW,Industrials,premiumsEarned,SECTOR_NA,46
ITW,Industrials,claimsIncurred,SECTOR_NA,46
ITW,Industrials,rentalIncome,SECTOR_NA,46
ITW,Industrials,explorationExpense,SECTOR_NA,46
IVZ,Financials,grossProfit,NO_COGS_STRUCTURAL,44
IVZ,Financials,grossMargins,NO_COGS_STRUCTURAL,44
IVZ,Financials,costOfRevenue,NO_COGS_STRUCTURAL,44
IVZ,Financials,shortTermDebt,COVERED_BY_TOTALDEBT,44
IVZ,Financials,currentAssets,UNCLASSIFIED_BALANCE_SHEET,44
IVZ,Financials,currentLiabilities,UNCLASSIFIED_BALANCE_SHEET,44
IVZ,Financials,changeInInventory,DATA_ABSENT,44
IVZ,Financials,changeInReceivables,EXTRACTION,44
IVZ,Financials,changeInPayables,EXTRACTION,44
IVZ,Financials,interestIncomeBank,SECTOR_NA,44
IVZ,Financials,netInterestIncome,SECTOR_NA,44
IVZ,Financials,noninterestExpense,SECTOR_NA,44
IVZ,Financials,premiumsEarned,SECTOR_NA,44
IVZ,Financials,claimsIncurred,SECTOR_NA,44
IVZ,Financials,rentalIncome,SECTOR_NA,44
IVZ,Financials,explorationExpense,SECTOR_NA,44
J,Industrials,changeInInventory,DATA_ABSENT,45
J,Industrials,interestIncomeBank,SECTOR_NA,45
J,Industrials,netInterestIncome,SECTOR_NA,45
J,Industrials,noninterestExpense,SECTOR_NA,45
J,Industrials,premiumsEarned,SECTOR_NA,45
J,Industrials,claimsIncurred,SECTOR_NA,45
J,Industrials,rentalIncome,SECTOR_NA,45
J,Industrials,explorationExpense,SECTOR_NA,45
JBHT,Industrials,grossProfit,NO_COGS_SERVICES,42
JBHT,Industrials,grossMargins,NO_COGS_SERVICES,42
JBHT,Industrials,costOfRevenue,NO_COGS_SERVICES,42
JBHT,Industrials,goodwill,EXTRACTION,42
JBHT,Industrials,changeInInventory,DATA_ABSENT,42
JBHT,Industrials,interestIncomeBank,SECTOR_NA,42
JBHT,Industrials,netInterestIncome,SECTOR_NA,42
JBHT,Industrials,noninterestExpense,SECTOR_NA,42
JBHT,Industrials,premiumsEarned,SECTOR_NA,42
JBHT,Industrials,claimsIncurred,SECTOR_NA,42
JBHT,Industrials,rentalIncome,SECTOR_NA,42
JBHT,Industrials,explorationExpense,SECTOR_NA,42
JBL,Information Technology,interestIncomeBank,SECTOR_NA,52
JBL,Information Technology,netInterestIncome,SECTOR_NA,52
JBL,Information Technology,noninterestExpense,SECTOR_NA,52
JBL,Information Technology,premiumsEarned,SECTOR_NA,52
JBL,Information Technology,claimsIncurred,SECTOR_NA,52
JBL,Information Technology,rentalIncome,SECTOR_NA,52
JBL,Information Technology,explorationExpense,SECTOR_NA,52
JCI,Industrials,interestIncomeBank,SECTOR_NA,45
JCI,Industrials,netInterestIncome,SECTOR_NA,45
JCI,Industrials,noninterestExpense,SECTOR_NA,45
JCI,Industrials,premiumsEarned,SECTOR_NA,45
JCI,Industrials,claimsIncurred,SECTOR_NA,45
JCI,Industrials,rentalIncome,SECTOR_NA,45
JCI,Industrials,explorationExpense,SECTOR_NA,45
JKHY,Financials,shortTermDebt,COVERED_BY_TOTALDEBT,45
JKHY,Financials,changeInInventory,DATA_ABSENT,45
JKHY,Financials,interestIncomeBank,SECTOR_NA,45
JKHY,Financials,noninterestExpense,SECTOR_NA,45
JKHY,Financials,premiumsEarned,SECTOR_NA,45
JKHY,Financials,claimsIncurred,SECTOR_NA,45
JKHY,Financials,rentalIncome,SECTOR_NA,45
JKHY,Financials,explorationExpense,SECTOR_NA,45
JNJ,Health Care,interestIncomeBank,SECTOR_NA,45
JNJ,Health Care,netInterestIncome,SECTOR_NA,45
JNJ,Health Care,noninterestExpense,SECTOR_NA,45
JNJ,Health Care,premiumsEarned,SECTOR_NA,45
JNJ,Health Care,claimsIncurred,SECTOR_NA,45
JNJ,Health Care,rentalIncome,SECTOR_NA,45
JNJ,Health Care,explorationExpense,SECTOR_NA,45
JPM,Financials,grossProfit,NO_COGS_STRUCTURAL,40
JPM,Financials,grossMargins,NO_COGS_STRUCTURAL,40
JPM,Financials,costOfRevenue,NO_COGS_STRUCTURAL,40
JPM,Financials,operatingMargins,NO_COGS_STRUCTURAL,40
JPM,Financials,ebitda,NO_COGS_STRUCTURAL,40
JPM,Financials,longTermDebt,COVERED_BY_TOTALDEBT,40
JPM,Financials,currentAssets,UNCLASSIFIED_BALANCE_SHEET,40
JPM,Financials,currentLiabilities,UNCLASSIFIED_BALANCE_SHEET,40
JPM,Financials,changeInInventory,DATA_ABSENT,40
JPM,Financials,changeInReceivables,DATA_ABSENT,40
JPM,Financials,changeInPayables,DATA_ABSENT,40
JPM,Financials,interestIncomeBank,EXTRACTION,40
JPM,Financials,premiumsEarned,SECTOR_NA,40
JPM,Financials,claimsIncurred,SECTOR_NA,40
JPM,Financials,explorationExpense,SECTOR_NA,40
KDP,Consumer Staples,changeInPayables,PRESENTATION_CHANGED,46
KDP,Consumer Staples,interestIncomeBank,SECTOR_NA,46
KDP,Consumer Staples,netInterestIncome,SECTOR_NA,46
KDP,Consumer Staples,noninterestExpense,SECTOR_NA,46
KDP,Consumer Staples,premiumsEarned,SECTOR_NA,46
KDP,Consumer Staples,claimsIncurred,SECTOR_NA,46
KDP,Consumer Staples,rentalIncome,SECTOR_NA,46
KDP,Consumer Staples,explorationExpense,SECTOR_NA,46
KEY,Financials,grossProfit,NO_COGS_STRUCTURAL,48
KEY,Financials,grossMargins,NO_COGS_STRUCTURAL,48
KEY,Financials,costOfRevenue,NO_COGS_STRUCTURAL,48
KEY,Financials,operatingMargins,NO_COGS_STRUCTURAL,48
KEY,Financials,ebitda,NO_COGS_STRUCTURAL,48
KEY,Financials,shortTermDebt,COVERED_BY_TOTALDEBT,48
KEY,Financials,currentAssets,UNCLASSIFIED_BALANCE_SHEET,48
KEY,Financials,currentLiabilities,UNCLASSIFIED_BALANCE_SHEET,48
KEY,Financials,changeInInventory,DATA_ABSENT,48
KEY,Financials,changeInReceivables,DATA_ABSENT,48
KEY,Financials,changeInPayables,DATA_ABSENT,48
KEY,Financials,premiumsEarned,SECTOR_NA,48
KEY,Financials,claimsIncurred,SECTOR_NA,48
KEY,Financials,explorationExpense,SECTOR_NA,48
KEYS,Information Technology,shortTermDebt,COVERED_BY_TOTALDEBT,31
KEYS,Information Technology,interestIncomeBank,SECTOR_NA,31
KEYS,Information Technology,netInterestIncome,SECTOR_NA,31
KEYS,Information Technology,noninterestExpense,SECTOR_NA,31
KEYS,Information Technology,premiumsEarned,SECTOR_NA,31
KEYS,Information Technology,claimsIncurred,SECTOR_NA,31
KEYS,Information Technology,explorationExpense,SECTOR_NA,31
KHC,Consumer Staples,shortTermDebt,COVERED_BY_TOTALDEBT,27
KHC,Consumer Staples,interestIncomeBank,SECTOR_NA,27
KHC,Consumer Staples,netInterestIncome,SECTOR_NA,27
KHC,Consumer Staples,noninterestExpense,SECTOR_NA,27
KHC,Consumer Staples,premiumsEarned,SECTOR_NA,27
KHC,Consumer Staples,claimsIncurred,SECTOR_NA,27
KHC,Consumer Staples,rentalIncome,SECTOR_NA,27
KHC,Consumer Staples,explorationExpense,SECTOR_NA,27
KIM,Real Estate,grossProfit,NO_COGS_STRUCTURAL,45
KIM,Real Estate,grossMargins,NO_COGS_STRUCTURAL,45
KIM,Real Estate,costOfRevenue,NO_COGS_STRUCTURAL,45
KIM,Real Estate,shortTermDebt,DEBT_FREE_OR_NOTAG,45
KIM,Real Estate,currentAssets,UNCLASSIFIED_BALANCE_SHEET,45
KIM,Real Estate,currentLiabilities,UNCLASSIFIED_BALANCE_SHEET,45
KIM,Real Estate,goodwill,NO_GOODWILL,45
KIM,Real Estate,changeInInventory,DATA_ABSENT,45
KIM,Real Estate,changeInReceivables,EXTRACTION,45
KIM,Real Estate,interestIncomeBank,SECTOR_NA,45
KIM,Real Estate,netInterestIncome,SECTOR_NA,45
KIM,Real Estate,noninterestExpense,SECTOR_NA,45
KIM,Real Estate,premiumsEarned,SECTOR_NA,45
KIM,Real Estate,claimsIncurred,SECTOR_NA,45
KIM,Real Estate,explorationExpense,SECTOR_NA,45
KKR,Financials,grossProfit,NO_COGS_STRUCTURAL,42
KKR,Financials,grossMargins,NO_COGS_STRUCTURAL,42
KKR,Financials,costOfRevenue,NO_COGS_STRUCTURAL,42
KKR,Financials,operatingMargins,NO_COGS_STRUCTURAL,42
KKR,Financials,ebitda,NO_COGS_STRUCTURAL,42
KKR,Financials,longTermDebt,PRESENTATION_CHANGED,42
KKR,Financials,shortTermDebt,DEBT_FREE_OR_NOTAG,42
KKR,Financials,currentAssets,UNCLASSIFIED_BALANCE_SHEET,42
KKR,Financials,currentLiabilities,UNCLASSIFIED_BALANCE_SHEET,42
KKR,Financials,goodwill,PRESENTATION_CHANGED,42
KKR,Financials,changeInInventory,DATA_ABSENT,42
KKR,Financials,changeInReceivables,DATA_ABSENT,42
KKR,Financials,changeInPayables,DATA_ABSENT,42
KKR,Financials,interestIncomeBank,SECTOR_NA,42
KKR,Financials,netInterestIncome,SECTOR_NA,42
KKR,Financials,rentalIncome,SECTOR_NA,42
KKR,Financials,explorationExpense,SECTOR_NA,42
KLAC,Information Technology,interestIncomeBank,SECTOR_NA,43
KLAC,Information Technology,netInterestIncome,SECTOR_NA,43
KLAC,Information Technology,noninterestExpense,SECTOR_NA,43
KLAC,Information Technology,premiumsEarned,SECTOR_NA,43
KLAC,Information Technology,claimsIncurred,SECTOR_NA,43
KLAC,Information Technology,rentalIncome,SECTOR_NA,43
KLAC,Information Technology,explorationExpense,SECTOR_NA,43
KMB,Consumer Staples,interestIncomeBank,SECTOR_NA,41
KMB,Consumer Staples,netInterestIncome,SECTOR_NA,41
KMB,Consumer Staples,noninterestExpense,SECTOR_NA,41
KMB,Consumer Staples,premiumsEarned,SECTOR_NA,41
KMB,Consumer Staples,claimsIncurred,SECTOR_NA,41
KMB,Consumer Staples,rentalIncome,SECTOR_NA,41
KMB,Consumer Staples,explorationExpense,SECTOR_NA,41
KMI,Energy,interestIncomeBank,SECTOR_NA,53
KMI,Energy,netInterestIncome,SECTOR_NA,53
KMI,Energy,noninterestExpense,SECTOR_NA,53
KMI,Energy,premiumsEarned,SECTOR_NA,53
KMI,Energy,claimsIncurred,SECTOR_NA,53
KMI,Energy,explorationExpense,DATA_ABSENT,53
KO,Consumer Staples,interestIncomeBank,SECTOR_NA,49
KO,Consumer Staples,netInterestIncome,SECTOR_NA,49
KO,Consumer Staples,noninterestExpense,SECTOR_NA,49
KO,Consumer Staples,premiumsEarned,SECTOR_NA,49
KO,Consumer Staples,claimsIncurred,SECTOR_NA,49
KO,Consumer Staples,rentalIncome,SECTOR_NA,49
KO,Consumer Staples,explorationExpense,SECTOR_NA,49
KR,Consumer Staples,changeInInventory,DATA_ABSENT,48
KR,Consumer Staples,interestIncomeBank,SECTOR_NA,48
KR,Consumer Staples,netInterestIncome,SECTOR_NA,48
KR,Consumer Staples,noninterestExpense,SECTOR_NA,48
KR,Consumer Staples,premiumsEarned,SECTOR_NA,48
KR,Consumer Staples,claimsIncurred,SECTOR_NA,48
KR,Consumer Staples,rentalIncome,SECTOR_NA,48
KR,Consumer Staples,explorationExpense,SECTOR_NA,48
KVUE,Consumer Staples,longTermDebt,SPINOFF_REORG,11
KVUE,Consumer Staples,interestIncomeBank,SECTOR_NA,11
KVUE,Consumer Staples,netInterestIncome,SECTOR_NA,11
KVUE,Consumer Staples,noninterestExpense,SECTOR_NA,11
KVUE,Consumer Staples,premiumsEarned,SECTOR_NA,11
KVUE,Consumer Staples,claimsIncurred,SECTOR_NA,11
KVUE,Consumer Staples,rentalIncome,SECTOR_NA,11
KVUE,Consumer Staples,explorationExpense,SECTOR_NA,11
L,Financials,grossProfit,PRESENTATION_CHANGED,43
L,Financials,grossMargins,PRESENTATION_CHANGED,43
L,Financials,costOfRevenue,PRESENTATION_CHANGED,43
L,Financials,operatingMargins,PRESENTATION_CHANGED,43
L,Financials,ebitda,PRESENTATION_CHANGED,43
L,Financials,shortTermDebt,COVERED_BY_TOTALDEBT,43
L,Financials,currentAssets,UNCLASSIFIED_BALANCE_SHEET,43
L,Financials,currentLiabilities,UNCLASSIFIED_BALANCE_SHEET,43
L,Financials,changeInInventory,DATA_ABSENT,43
L,Financials,changeInPayables,DATA_ABSENT,43
L,Financials,interestIncomeBank,SECTOR_NA,43
L,Financials,netInterestIncome,SECTOR_NA,43
L,Financials,noninterestExpense,SECTOR_NA,43
L,Financials,rentalIncome,SECTOR_NA,43
L,Financials,explorationExpense,SECTOR_NA,43
LDOS,Industrials,changeInInventory,DATA_ABSENT,40
LDOS,Industrials,changeInPayables,PRESENTATION_CHANGED,40
LDOS,Industrials,interestIncomeBank,SECTOR_NA,40
LDOS,Industrials,noninterestExpense,SECTOR_NA,40
LDOS,Industrials,premiumsEarned,SECTOR_NA,40
LDOS,Industrials,claimsIncurred,SECTOR_NA,40
LDOS,Industrials,explorationExpense,SECTOR_NA,40
LEN,Consumer Discretionary,grossProfit,PRESENTATION_CHANGED,33
LEN,Consumer Discretionary,grossMargins,PRESENTATION_CHANGED,33
LEN,Consumer Discretionary,costOfRevenue,NO_COGS_SERVICES,33
LEN,Consumer Discretionary,operatingMargins,PRESENTATION_CHANGED,33
LEN,Consumer Discretionary,ebitda,PRESENTATION_CHANGED,33
LEN,Consumer Discretionary,longTermDebt,COVERED_BY_TOTALDEBT,33
LEN,Consumer Discretionary,shortTermDebt,DEBT_FREE_OR_NOTAG,33
LEN,Consumer Discretionary,currentAssets,DATA_ABSENT,33
LEN,Consumer Discretionary,currentLiabilities,DATA_ABSENT,33
LEN,Consumer Discretionary,goodwill,EXTRACTION,33
LEN,Consumer Discretionary,interestIncomeBank,SECTOR_NA,33
LEN,Consumer Discretionary,netInterestIncome,SECTOR_NA,33
LEN,Consumer Discretionary,noninterestExpense,SECTOR_NA,33
LEN,Consumer Discretionary,premiumsEarned,SECTOR_NA,33
LEN,Consumer Discretionary,claimsIncurred,SECTOR_NA,33
LEN,Consumer Discretionary,rentalIncome,SECTOR_NA,33
LEN,Consumer Discretionary,explorationExpense,SECTOR_NA,33
LH,Health Care,interestIncomeBank,SECTOR_NA,46
LH,Health Care,netInterestIncome,SECTOR_NA,46
LH,Health Care,noninterestExpense,SECTOR_NA,46
LH,Health Care,premiumsEarned,SECTOR_NA,46
LH,Health Care,claimsIncurred,SECTOR_NA,46
LH,Health Care,rentalIncome,SECTOR_NA,46
LH,Health Care,explorationExpense,SECTOR_NA,46
LHX,Industrials,interestIncomeBank,SECTOR_NA,48
LHX,Industrials,netInterestIncome,SECTOR_NA,48
LHX,Industrials,noninterestExpense,SECTOR_NA,48
LHX,Industrials,premiumsEarned,SECTOR_NA,48
LHX,Industrials,claimsIncurred,SECTOR_NA,48
LHX,Industrials,rentalIncome,SECTOR_NA,48
LHX,Industrials,explorationExpense,SECTOR_NA,48
LII,Industrials,changeInReceivables,DATA_ABSENT,48
LII,Industrials,interestIncomeBank,SECTOR_NA,48
LII,Industrials,netInterestIncome,SECTOR_NA,48
LII,Industrials,noninterestExpense,SECTOR_NA,48
LII,Industrials,premiumsEarned,SECTOR_NA,48
LII,Industrials,claimsIncurred,SECTOR_NA,48
LII,Industrials,rentalIncome,SECTOR_NA,48
LII,Industrials,explorationExpense,SECTOR_NA,48
LIN,Materials,interestIncomeBank,SECTOR_NA,24
LIN,Materials,noninterestExpense,SECTOR_NA,24
LIN,Materials,premiumsEarned,SECTOR_NA,24
LIN,Materials,claimsIncurred,SECTOR_NA,24
LIN,Materials,rentalIncome,SECTOR_NA,24
LIN,Materials,explorationExpense,SECTOR_NA,24
LITE,Information Technology,interestIncomeBank,SECTOR_NA,30
LITE,Information Technology,netInterestIncome,SECTOR_NA,30
LITE,Information Technology,noninterestExpense,SECTOR_NA,30
LITE,Information Technology,premiumsEarned,SECTOR_NA,30
LITE,Information Technology,claimsIncurred,SECTOR_NA,30
LITE,Information Technology,rentalIncome,SECTOR_NA,30
